Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,8.4,A,Official estimate integrated with FAO data
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,9.1,A,Official estimate integrated with FAO data
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,9.9,A,Official estimate integrated with FAO data
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,10.4,A,Official estimate integrated with FAO data
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,11.3,A,Official estimate integrated with FAO data
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,11.9,A,Official estimate integrated with FAO data
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20142016,2016,million No,7.5,A,Official estimate integrated with FAO data
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20152017,2017,million No,8.4,A,Official estimate integrated with FAO data
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20162018,2018,million No,9.6,A,Official estimate integrated with FAO data
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20172019,2019,million No,10.4,A,Official estimate integrated with FAO data
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20182020,2020,million No,11.3,A,Official estimate integrated with FAO data
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20192021,2021,million No,11.9,A,Official estimate integrated with FAO data
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20202022,2022,million No,12.6,A,Official estimate integrated with FAO data
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20212023,2023,million No,12.9,A,Official estimate integrated with FAO data
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,7.3,A,Official estimate integrated with FAO data
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,8.2,A,Official estimate integrated with FAO data
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,9.4,A,Official estimate integrated with FAO data
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,10.2,A,Official estimate integrated with FAO data
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,11.1,A,Official estimate integrated with FAO data
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,11.7,A,Official estimate integrated with FAO data
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,12.4,A,Official estimate integrated with FAO data
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,12.6,A,Official estimate integrated with FAO data
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,7.7,A,Official estimate integrated with FAO data
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,8.6,A,Official estimate integrated with FAO data
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,9.8,A,Official estimate integrated with FAO data
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,10.6,A,Official estimate integrated with FAO data
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,11.5,A,Official estimate integrated with FAO data
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,12.2,A,Official estimate integrated with FAO data
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,12.9,A,Official estimate integrated with FAO data
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,13.1,A,Official estimate integrated with FAO data
KEN,2000-01-01,2002-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20002002,2002,%,23.9,E,
KEN,2001-01-01,2003-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20012003,2003,%,20.1,E,
KEN,2002-01-01,2004-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20022004,2004,%,18.2,E,
KEN,2003-01-01,2005-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20032005,2005,%,19.7,E,
KEN,2004-01-01,2006-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20042006,2006,%,21.5,E,
KEN,2005-01-01,2007-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20052007,2007,%,22.4,E,
KEN,2006-01-01,2008-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20062008,2008,%,23.2,E,
KEN,2007-01-01,2009-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20072009,2009,%,34.6,E,
KEN,2008-01-01,2010-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20082010,2010,%,36.7,E,
KEN,2009-01-01,2011-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20092011,2011,%,45.2,E,
KEN,2010-01-01,2012-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20102012,2012,%,41.4,E,
KEN,2011-01-01,2013-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20112013,2013,%,42.4,E,
KEN,2012-01-01,2014-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20122014,2014,%,41.1,E,
KEN,2013-01-01,2015-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20132015,2015,%,41.5,E,
KEN,2014-01-01,2016-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20142016,2016,%,48.4,E,
KEN,2015-01-01,2017-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20152017,2017,%,52,E,
KEN,2016-01-01,2018-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20162018,2018,%,50.9,E,
KEN,2017-01-01,2019-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20172019,2019,%,48.2,E,
KEN,2018-01-01,2020-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20182020,2020,%,43.7,E,
KEN,2019-01-01,2021-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20192021,2021,%,47.8,E,
KEN,2020-01-01,2022-12-31,114,'404,Kenya,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2022,%,51.3,E,
KEN,2000-01-01,2002-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20002002,2002,%,0.2,E,
KEN,2001-01-01,2003-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20012003,2003,%,0.2,E,
KEN,2002-01-01,2004-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20022004,2004,%,0.2,E,
KEN,2003-01-01,2005-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20032005,2005,%,0.2,E,
KEN,2004-01-01,2006-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20042006,2006,%,0.2,E,
KEN,2005-01-01,2007-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20052007,2007,%,0.2,E,
KEN,2006-01-01,2008-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20062008,2008,%,0.2,E,
KEN,2007-01-01,2009-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20072009,2009,%,0.2,E,
KEN,2008-01-01,2010-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20082010,2010,%,0.3,E,
KEN,2009-01-01,2011-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20092011,2011,%,0.3,E,
KEN,2010-01-01,2012-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2012,%,0.3,E,
KEN,2011-01-01,2013-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2013,%,0.3,E,
KEN,2012-01-01,2014-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2014,%,0.3,E,
KEN,2013-01-01,2015-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2015,%,0.3,E,
KEN,2014-01-01,2016-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2016,%,0.3,E,
KEN,2015-01-01,2017-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2017,%,0.3,E,
KEN,2016-01-01,2018-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2018,%,0.3,E,
KEN,2017-01-01,2019-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2019,%,0.3,E,
KEN,2018-01-01,2020-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2020,%,0.3,E,
KEN,2019-01-01,2021-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2021,%,0.3,E,
KEN,2020-01-01,2022-12-31,114,'404,Kenya,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20202022,2022,%,0.3,E,
KEN,2000-01-01,2002-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20002002,2002,%,23,E,
KEN,2001-01-01,2003-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20012003,2003,%,19,E,
KEN,2002-01-01,2004-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20022004,2004,%,16,E,
KEN,2003-01-01,2005-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20032005,2005,%,16,E,
KEN,2004-01-01,2006-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20042006,2006,%,17,E,
KEN,2005-01-01,2007-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20052007,2007,%,20,E,
KEN,2006-01-01,2008-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20062008,2008,%,23,E,
KEN,2007-01-01,2009-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20072009,2009,%,27,E,
KEN,2008-01-01,2010-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20082010,2010,%,28,E,
KEN,2009-01-01,2011-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20092011,2011,%,31,E,
KEN,2010-01-01,2012-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20102012,2012,%,28,E,
KEN,2011-01-01,2013-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20112013,2013,%,29,E,
KEN,2012-01-01,2014-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20122014,2014,%,30,E,
KEN,2013-01-01,2015-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20132015,2015,%,33,E,
KEN,2014-01-01,2016-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20142016,2016,%,32,E,
KEN,2015-01-01,2017-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20152017,2017,%,38,E,
KEN,2016-01-01,2018-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20162018,2018,%,39,E,
KEN,2017-01-01,2019-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20172019,2019,%,43,E,
KEN,2018-01-01,2020-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20182020,2020,%,40,E,
KEN,2019-01-01,2021-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20192021,2021,%,42,E,
KEN,2020-01-01,2022-12-31,114,'404,Kenya,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20202022,2022,%,43,E,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2000,2000,,-1.07,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2002,2002,,-1.19,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2003,2003,,-1.26,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2004,2004,,-1.09,X,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2005,2005,,-1.25,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2006,2006,,-1.13,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2007,2007,,-1.31,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2008,2008,,-1.39,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2009,2009,,-1.43,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2010,2010,,-1.17,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2011,2011,,-1.24,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2012,2012,,-1.32,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2013,2013,,-1.17,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2014,2014,,-1.28,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2015,2015,,-1.24,X,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2016,2016,,-1.35,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2017,2017,,-1.13,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2018,2018,,-1.18,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2019,2019,,-1.11,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2020,2020,,-1.01,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2021,2021,,-1.03,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,21032,Political stability and absence of violence/terrorism (index),6125,Value,2022,2022,,-0.94,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,31,E,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,26,E,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,26,E,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,26,E,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,42,E,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,39,E,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,52,E,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,54,E,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,55,E,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,57,E,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,54,E,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,43,E,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,35,E,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,36,E,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,22,E,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,7,E,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,8,E,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,34,E,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,37,E,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,32,E,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,51,E,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,57,E,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,47,E,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,50,E,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2000,2000,%,48,X,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2001,2001,%,48,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2002,2002,%,49,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2003,2003,%,50,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2004,2004,%,50,X,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2005,2005,%,51,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2006,2006,%,52,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2007,2007,%,53,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2008,2008,%,53,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2009,2009,%,54,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2010,2010,%,55,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2011,2011,%,55,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2012,2012,%,56,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2013,2013,%,57,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2014,2014,%,58,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2015,2015,%,58,X,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2016,2016,%,59,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2017,2017,%,60,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2018,2018,%,60,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2019,2019,%,61,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2020,2020,%,62,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2021,2021,%,62,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2022,2022,%,63,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2000,2000,%,24,X,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2001,2001,%,25,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2002,2002,%,25,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2003,2003,%,25,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2004,2004,%,26,X,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2005,2005,%,26,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2006,2006,%,26,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2007,2007,%,27,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2008,2008,%,27,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2009,2009,%,27,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2010,2010,%,28,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2011,2011,%,28,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2012,2012,%,28,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2013,2013,%,29,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2014,2014,%,29,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2015,2015,%,29,X,
